1	516	1	22.913286209106445
1	934	2	19.501142501831055
1	807	3	18.498302459716797
1	937	4	17.51595687866211
1	721	5	17.411277770996094
1	1171	6	17.40215492248535
1	485	7	17.228647232055664
1	847	8	16.887243270874023
1	473	9	16.863731384277344
1	1156	10	16.7677059173584
1	144	11	16.756526947021484
1	722	12	16.695669174194336
1	734	13	16.656661987304688
1	1081	14	16.536590576171875
1	136	15	16.531864166259766
1	1117	16	15.818587303161621
1	259	17	15.716362953186035
1	944	18	15.7105712890625
1	617	19	15.673751831054688
1	470	20	15.555402755737305
1	541	21	15.339595794677734
1	186	22	15.15875244140625
1	952	23	15.077503204345703
1	550	24	15.02295207977295
1	431	25	15.002141952514648
1	197	26	14.885211944580078
1	148	27	14.840561866760254
1	107	28	14.783380508422852
1	692	29	14.78096866607666
1	830	30	14.61311149597168
1	10	31	14.599263191223145
1	671	32	14.373669624328613
1	1207	33	14.368163108825684
1	294	34	14.334964752197266
1	441	35	14.304697036743164
1	451	36	14.274478912353516
1	770	37	14.217513084411621
1	1145	38	14.08049488067627
1	544	39	13.931634902954102
1	927	40	13.926076889038086
1	1143	41	13.924878120422363
1	425	42	13.842708587646484
1	674	43	13.842657089233398
1	491	44	13.83050537109375
1	383	45	13.79149055480957
1	746	46	13.788914680480957
1	487	47	13.775028228759766
1	745	48	13.764748573303223
1	509	49	13.753341674804688
1	545	50	13.73853874206543
1	858	51	13.700857162475586
1	260	52	13.699352264404297
1	427	53	13.688302993774414
1	525	54	13.685232162475586
1	187	55	13.636820793151855
1	657	56	13.634305000305176
1	377	57	13.599109649658203
1	1170	58	13.59817886352539
1	373	59	13.562335968017578
1	84	60	13.483109474182129
1	881	61	13.453448295593262
1	201	62	13.370779991149902
1	39	63	13.326085090637207
1	1139	64	13.264373779296875
1	1173	65	13.254709243774414
1	629	66	13.248558044433594
1	904	67	13.233704566955566
1	1131	68	13.216822624206543
1	1179	69	13.198461532592773
1	1196	70	13.183624267578125
1	891	71	13.139729499816895
1	306	72	13.086114883422852
1	484	73	13.07816219329834
1	643	74	13.075965881347656
1	303	75	13.069933891296387
1	950	76	13.069808959960938
1	774	77	13.061861991882324
1	975	78	13.051484107971191
1	295	79	13.04442024230957
1	875	80	13.036086082458496
1	790	81	13.02990436553955
1	520	82	13.011547088623047
1	163	83	13.009105682373047
1	429	84	13.006718635559082
1	217	85	12.996734619140625
1	938	86	12.978029251098633
1	519	87	12.972085952758789
1	992	88	12.972028732299805
1	1051	89	12.96631908416748
1	546	90	12.953140258789062
1	738	91	12.952999114990234
1	169	92	12.9342622756958
1	54	93	12.926569938659668
1	1053	94	12.888246536254883
1	1159	95	12.881321907043457
1	61	96	12.878742218017578
1	571	97	12.838909149169922
1	369	98	12.829693794250488
1	792	99	12.823674201965332
1	1133	100	12.798918724060059
2	485	1	17.102157592773438
2	148	2	16.44454574584961
2	1145	3	16.333749771118164
2	734	4	16.189104080200195
2	574	5	16.181076049804688
2	259	6	15.687777519226074
2	957	7	15.604686737060547
2	6	8	15.542637825012207
2	373	9	15.463029861450195
2	571	10	15.415477752685547
2	445	11	15.305953025817871
2	516	12	15.291316032409668
2	995	13	15.271210670471191
2	427	14	15.124645233154297
2	785	15	15.109764099121094
2	470	16	15.097702980041504
2	429	17	15.089167594909668
2	1099	18	15.047148704528809
2	891	19	14.961727142333984
2	768	20	14.944461822509766
2	770	21	14.863061904907227
2	289	22	14.81203842163086
2	713	23	14.792442321777344
2	541	24	14.777217864990234
2	1117	25	14.749881744384766
2	570	26	14.746944427490234
2	1147	27	14.685104370117188
2	847	28	14.659976959228516
2	453	29	14.653173446655273
2	431	30	14.570943832397461
2	674	31	14.545504570007324
2	441	32	14.513518333435059
2	293	33	14.465631484985352
2	173	34	14.418350219726562
2	1143	35	14.398740768432617
2	523	36	14.279825210571289
2	952	37	14.241973876953125
2	169	38	14.232872009277344
2	1156	39	14.162971496582031
2	325	40	14.11343002319336
2	833	41	14.109360694885254
2	1141	42	14.109169006347656
2	965	43	14.05302619934082
2	10	44	14.014039039611816
2	484	45	13.99983024597168
2	722	46	13.998342514038086
2	883	47	13.99818229675293
2	596	48	13.993013381958008
2	671	49	13.985054016113281
2	464	50	13.968870162963867
2	934	51	13.919807434082031
2	735	52	13.909109115600586
2	964	53	13.847962379455566
2	113	54	13.828794479370117
2	186	55	13.794623374938965
2	1207	56	13.702651977539062
2	99	57	13.69948959350586
2	664	58	13.698135375976562
2	881	59	13.658570289611816
2	366	60	13.651123046875
2	30	61	13.631906509399414
2	5	62	13.593526840209961
2	1074	63	13.589561462402344
2	107	64	13.583135604858398
2	201	65	13.580574035644531
2	365	66	13.570192337036133
2	303	67	13.533498764038086
2	217	68	13.52015209197998
2	1196	69	13.507503509521484
2	306	70	13.50067138671875
2	666	71	13.50039291381836
2	692	72	13.404084205627441
2	613	73	13.399881362915039
2	16	74	13.393930435180664
2	144	75	13.373284339904785
2	728	76	13.353290557861328
2	165	77	13.344430923461914
2	933	78	13.312552452087402
2	61	79	13.312493324279785
2	414	80	13.302332878112793
2	197	81	13.29060173034668
2	790	82	13.272231101989746
2	731	83	13.262929916381836
2	1131	84	13.255882263183594
2	875	85	13.25448989868164
2	525	86	13.254264831542969
2	417	87	13.251060485839844
2	1135	88	13.230438232421875
2	79	89	13.219098091125488
2	84	90	13.210527420043945
2	643	91	13.199735641479492
2	449	92	13.194843292236328
2	1053	93	13.184637069702148
2	88	94	13.17749309539795
2	792	95	13.154250144958496
2	1024	96	13.132359504699707
2	545	97	13.12688159942627
2	669	98	13.12636661529541
2	47	99	13.10838508605957
2	1139	100	13.105567932128906
3	614	1	22.155506134033203
3	1176	2	18.395973205566406
3	1147	3	18.273578643798828
3	429	4	17.98382568359375
3	1133	5	17.384424209594727
3	933	6	17.262907028198242
3	519	7	16.955373764038086
3	936	8	16.952543258666992
3	136	9	16.89813995361328
3	938	10	16.74032974243164
3	147	11	16.533727645874023
3	1137	12	16.495197296142578
3	914	13	16.427589416503906
3	661	14	16.341167449951172
3	836	15	16.33493423461914
3	123	16	16.29490089416504
3	144	17	16.20616912841797
3	366	18	16.204387664794922
3	117	19	16.168190002441406
3	1000	20	16.081886291503906
3	509	21	15.875065803527832
3	415	22	15.864575386047363
3	567	23	15.862773895263672
3	240	24	15.862740516662598
3	312	25	15.813828468322754
3	927	26	15.804259300231934
3	1110	27	15.788549423217773
3	833	28	15.776496887207031
3	1091	29	15.768260955810547
3	728	30	15.734771728515625
3	1131	31	15.730835914611816
3	394	32	15.640434265136719
3	832	33	15.604583740234375
3	1143	34	15.577444076538086
3	263	35	15.543988227844238
3	766	36	15.522192001342773
3	745	37	15.436506271362305
3	510	38	15.424210548400879
3	391	39	15.421497344970703
3	785	40	15.40390682220459
3	54	41	15.40097713470459
3	512	42	15.35046672821045
3	431	43	15.28822135925293
3	101	44	15.24187183380127
3	305	45	15.2317476272583
3	966	46	15.167814254760742
3	746	47	15.166223526000977
3	148	48	15.160411834716797
3	1120	49	15.144524574279785
3	445	50	15.1350736618042
3	213	51	15.119352340698242
3	1170	52	15.065319061279297
3	61	53	15.034132957458496
3	543	54	15.015336990356445
3	328	55	15.011330604553223
3	1179	56	14.996651649475098
3	338	57	14.99221420288086
3	225	58	14.978202819824219
3	1025	59	14.969564437866211
3	820	60	14.937213897705078
3	1074	61	14.933721542358398
3	1207	62	14.931020736694336
3	639	63	14.90623664855957
3	357	64	14.897969245910645
3	1153	65	14.887670516967773
3	636	66	14.869885444641113
3	1114	67	14.831814765930176
3	508	68	14.823667526245117
3	503	69	14.80826187133789
3	106	70	14.771968841552734
3	215	71	14.761198043823242
3	1145	72	14.753544807434082
3	134	73	14.747074127197266
3	683	74	14.70162296295166
3	1175	75	14.68996810913086
3	32	76	14.686665534973145
3	613	77	14.658605575561523
3	105	78	14.654324531555176
3	22	79	14.639629364013672
3	692	80	14.607429504394531
3	169	81	14.599549293518066
3	952	82	14.58668327331543
3	606	83	14.584738731384277
3	722	84	14.578620910644531
3	452	85	14.536402702331543
3	285	86	14.533879280090332
3	299	87	14.514606475830078
3	558	88	14.483845710754395
3	523	89	14.455184936523438
3	691	90	14.449007987976074
3	935	91	14.43793773651123
3	948	92	14.430986404418945
3	666	93	14.380661010742188
3	276	94	14.378803253173828
3	1081	95	14.330931663513184
3	171	96	14.293610572814941
3	706	97	14.280722618103027
3	304	98	14.277902603149414
3	1039	99	14.261921882629395
3	975	100	14.249808311462402
4	586	1	21.637523651123047
4	1014	2	19.008174896240234
4	856	3	17.87090301513672
4	429	4	16.878156661987305
4	22	5	16.640188217163086
4	906	6	16.61109733581543
4	365	7	16.34354591369629
4	519	8	16.16828155517578
4	692	9	16.152069091796875
4	800	10	15.723203659057617
4	184	11	15.620827674865723
4	1145	12	15.550273895263672
4	338	13	15.537101745605469
4	451	14	15.493762969970703
4	952	15	15.359152793884277
4	484	16	15.347764015197754
4	968	17	15.110881805419922
4	272	18	15.087665557861328
4	1006	19	15.046459197998047
4	650	20	15.046353340148926
4	259	21	14.98605728149414
4	485	22	14.576921463012695
4	738	23	14.555887222290039
4	995	24	14.487715721130371
4	303	25	14.467546463012695
4	596	26	14.444703102111816
4	431	27	14.39785385131836
4	125	28	14.397041320800781
4	7	29	14.243295669555664
4	705	30	14.22242546081543
4	366	31	14.207704544067383
4	289	32	14.136615753173828
4	1143	33	14.04842472076416
4	6	34	14.030654907226562
4	957	35	13.954708099365234
4	550	36	13.883252143859863
4	217	37	13.869905471801758
4	51	38	13.80384635925293
4	696	39	13.692605972290039
4	109	40	13.683364868164062
4	541	41	13.654535293579102
4	505	42	13.597491264343262
4	553	43	13.577051162719727
4	891	44	13.553352355957031
4	479	45	13.535051345825195
4	521	46	13.480539321899414
4	263	47	13.469934463500977
4	10	48	13.285168647766113
4	173	49	13.260207176208496
4	30	50	13.235342025756836
4	1025	51	13.19134521484375
4	187	52	13.141226768493652
4	145	53	13.139436721801758
4	1142	54	13.077215194702148
4	520	55	13.036745071411133
4	643	56	12.975940704345703
4	503	57	12.972881317138672
4	510	58	12.886002540588379
4	281	59	12.873396873474121
4	117	60	12.856059074401855
4	932	61	12.831418991088867
4	1167	62	12.82509994506836
4	121	63	12.807659149169922
4	537	64	12.786615371704102
4	901	65	12.779199600219727
4	285	66	12.775873184204102
4	536	67	12.702737808227539
4	1197	68	12.664041519165039
4	1207	69	12.649888038635254
4	1156	70	12.613045692443848
4	1140	71	12.545482635498047
4	571	72	12.470067977905273
4	1129	73	12.45898723602295
